growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.85,2158.6067,0.020103006,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2028.8535,0.019360537,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2351.0437,0.021741342,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1745.363,0.016150927,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2021.8312,0.019966742,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1380.5798,0.011612971,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2382.3647,0.023089025,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1783.8794,0.017638834,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1851.0387,0.016834134,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1882.3529,0.01788761,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2247.2263,0.02192757,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1704.3651,0.01686075,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2266.0337,0.021632956,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1675.6089,0.016487407,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1335.1304,0.009331086,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1589.0322,0.015358304,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1807.4824,0.017162686,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1509.3899,0.013559286,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1959.3922,0.019425744,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1772.3385,0.01748765,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1557.9591,0.014898151,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2495.7175,0.024065658,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2263.5232,0.02206099,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2025.1785,0.019980993,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1323.2908,0.008417142,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1579.4373,0.0152045265,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2147.3901,0.02014839,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1377.7535,0.011527465,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2402.0762,0.023245344,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2705.3413,0.025527056,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2552.3784,0.024563253,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1730.396,0.017113226,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2183.629,0.020792678,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,3015.4036,0.027165914,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1744.8713,0.017235395,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2111.693,0.020743718,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2087.2327,0.02052845,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1780.6671,0.017566795,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2070.4812,0.02038114,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1797.0181,0.017790161,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1296.6958,0.0073505435,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2340.0078,0.022742836,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2057.4314,0.020266388,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1566.5696,0.014901252,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1332.8989,0.009216097,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1971.5131,0.01951191,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1999.2031,0.01924557,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1438.5535,0.01268216,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2270.573,0.022140307,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2821.6287,0.0261495,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1570.0477,0.0150740305,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1327.8597,0.007323212,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1813.484,0.017940948,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1781.4785,0.017607491,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2059.5588,0.020273361,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2295.8098,0.022355638,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2219.6711,0.021164395,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1874.2798,0.018635951,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1310.4758,0.008060631,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1997.2305,0.019722814,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1702.2479,0.01682419,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1620.7405,0.015727837,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1550.0836,0.014871155,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2307.2942,0.02245449,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2330.2512,0.022664728,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1501.4127,0.014076585,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1419.1804,0.012414598,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2218.8862,0.021687787,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2633.3079,0.025181303,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2919.3384,0.026657918,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1815.8641,0.018095825,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2615.2185,0.025076527,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1397.1222,0.010451814,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1379.9396,0.011599677,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1302.5197,0.0076506436,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1735.8103,0.01718875,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2574.5002,0.024774492,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2657.4744,0.025308857,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2097.9248,0.02062119,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2398.1538,0.023237577,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2841.282,0.02625586,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2215.1096,0.021656424,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2301.8682,0.022402924,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1421.6351,0.012465575,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1349.3463,0.010063631,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1975.3726,0.019542715,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1523.8755,0.014254353,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1425.7144,0.012466231,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1454.6364,0.013150918,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1508.9712,0.013975317,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1855.4995,0.018441718,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1477.527,0.013391717,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1445.688,0.012814286,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1967.5415,0.019421538,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2129.8992,0.020905359,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2206.9607,0.021581577,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1795.7385,0.017828533,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2908.873,0.026603837,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1794.5679,0.01773395,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1340.7288,0.009619568,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1420.1041,0.012433779,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2053.4983,0.020237707,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1565.5734,0.014998069,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2415.0713,0.023387808,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1654.3147,0.016213361,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1535.4835,0.014576228,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1708.5743,0.01684649,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1543.898,0.0147024505,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1821.4926,0.0181525,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2147.06,0.021055002,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2059.4631,0.02028946,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1669.8517,0.016388983,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2799.5535,0.026046174,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2805.532,0.026076786,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1330.0653,0.009014235,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2451.938,0.023707047,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1405.9591,0.012139421,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1596.1731,0.015438771,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1356.2236,0.010418025,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1956.0333,0.019384045,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1365.2614,0.010883742,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1731.0498,0.016949074,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1578.6017,0.01518514,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1733.5502,0.016978968,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1818.1752,0.017958121,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2588.0095,0.024896301,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2275.6428,0.02218734,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2264.8318,0.022092668,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1843.677,0.018186368,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2365.3887,0.022970922,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1768.3378,0.017493773,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1405.6288,0.012133167,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1933.3246,0.01912328,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2358.5637,0.022913428,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1300.9222,0.0075683314,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1727.6932,0.017055258,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2188.0415,0.020686042,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2491.5935,0.02405084,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1725.8848,0.01703605,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1672.9692,0.016422685,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2129.5847,0.020901674,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2067.3657,0.020364253,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2014.428,0.018755771,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1479.4424,0.013304033,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1597.4874,0.015461482,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1894.6298,0.01879667,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1510.5582,0.014167792,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1873.6641,0.018612469,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2936.319,0.02674981,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1278.4203,0.006408346,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2097.4924,0.020620018,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2074.9636,0.02042752,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1770.9592,0.017495558,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2393.7012,0.023215694,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1461.5483,0.01329446,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2415.3362,0.023382857,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2146.8948,0.021055052,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1957.0192,0.019387964,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1628.357,0.015873069,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1654.1226,0.016211592,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2403.822,0.02328228,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1794.1117,0.017816296,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2662.8044,0.025353815,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1910.0499,0.018780248,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1586.7775,0.0153060965,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2796.7097,0.02603215,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2400.6807,0.023255039,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1712.0178,0.016888624,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2222.307,0.021719724,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2360.3928,0.022929357,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1317.3522,0.008414969,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2474.4517,0.023899479,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1784.2686,0.01763729,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1428.3213,0.0126044275,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1627.6362,0.015864423,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1396.2344,0.011938074,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1587.2015,0.015346906,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1892.2507,0.01863133,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1930.2821,0.019143486,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1275.1508,0.006239469,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1272.1178,0.005956773,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1916.0543,0.018929316,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1416.0297,0.012349167,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2195.5715,0.021485109,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1451.7268,0.013090496,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1744.8949,0.017243125,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2379.9749,0.023099767,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2022.6595,0.019966735,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1619.2283,0.015809929,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1447.7886,0.012826542,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2225.7258,0.021753108,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1510.6044,0.014226643,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2554.8962,0.024605315,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2206.665,0.021585654,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1910.989,0.018927926,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1797.9536,0.017857566,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1675.9824,0.0164871,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2118.7322,0.020810165,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2803.484,0.026067434,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2697.3691,0.025527954,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2215.8525,0.021667564,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1293.0361,0.0071619605,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2217.093,0.021678455,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1601.4053,0.01556327,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1745.2485,0.017241515,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1831.6808,0.01823684,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1996.8359,0.019739168,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1380.7273,0.0116160335,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2524.0906,0.024334984,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1382.0703,0.011643926,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1629.9143,0.015898447,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2407.2668,0.023336096,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1362.5852,0.010745836,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1765.476,0.017462505,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2300.6243,0.022410775,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1884.229,0.018695215,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1906.119,0.01888657,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2071.3125,0.020394381,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2317.2554,0.022555752,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1432.2959,0.012686971,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1762.8999,0.01743501,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1848.0049,0.01821988,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2574.389,0.024776014,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1547.5408,0.014749076,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1932.085,0.01911349,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1619.7938,0.015801582,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1535.993,0.0145769855,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1802.8115,0.016522339,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2526.6116,0.024356913,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1488.2155,0.013848263,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,3022.892,0.02718048,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1534.4891,0.014553643,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1318.7205,0.008485476,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2029.8391,0.020029949,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1426.8636,0.012574157,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2355.2278,0.022886617,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2236.3547,0.02184806,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1569.9388,0.014942961,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1820.5155,0.018128546,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2677.6108,0.025413398,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2628.735,0.025170445,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2684.119,0.025301764,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2222.4446,0.021725975,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2303.473,0.022435308,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2644.8704,0.02526193,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2511.0674,0.02422037,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1545.1686,0.014790916,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2762.2769,0.02585839,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1417.7408,0.012384701,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1630.7373,0.015905442,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1744.141,0.017228274,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2348.154,0.022791635,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2233.8755,0.021826874,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1875.6931,0.018624805,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1693.4205,0.016715307,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1526.2831,0.014294651,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2188.6025,0.019798262,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2215.9543,0.02154038,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2143.2258,0.020775612,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2265.102,0.02210093,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2139.5425,0.020994904,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2039.7906,0.020117948,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2039.0636,0.020111501,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1434.0751,0.012723917,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2211.7507,0.021632517,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2291.5225,0.02233162,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2180.372,0.021356115,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2941.5586,0.026779793,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2569.5037,0.024732538,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2393.4756,0.02321748,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2436.4136,0.02356474,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1342.6401,0.00971806,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1343.2638,0.009750199,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1399.5681,0.012007306,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1687.659,0.016639592,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1437.9299,0.012803974,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1745.304,0.017236304,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1416.5933,0.012331458,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1692.1187,0.016639553,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1729.0465,0.017071446,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2424.6885,0.023462493,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1708.3793,0.016863536,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1341.3445,0.009651298,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1544.9122,0.014709711,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2215.1663,0.021662977,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1587.7039,0.0153075475,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1364.8506,0.010862573,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1620.4344,0.015734592,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1426.5253,0.012567129,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2497.3284,0.024094865,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2793.0554,0.02545637,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1953.2069,0.019354103,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1833.2743,0.018025229,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1341.683,0.009668742,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1469.1958,0.013443504,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2417.5344,0.02337117,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2387.2075,0.022902513,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2452.96,0.023702966,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1686.1364,0.016571209,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2509.493,0.023946183,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2342.325,0.02277908,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1337.3586,0.009445907,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2317.8066,0.021648463,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1790.825,0.017702233,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1634.2084,0.015941912,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1467.2479,0.013412826,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2720.7498,0.025650265,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2489.1816,0.024028474,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1328.9362,0.009011895,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1877.7028,0.018655526,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1484.3961,0.013768944,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1353.549,0.010280195,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1466.3232,0.013188801,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1770.0438,0.01746213,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2811.981,0.026114903,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,1276.2805,0.006297824,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2134.9634,0.020954227,100,50,15,0.85,2210.8624803400003,0.021073837077251217
0.85,2555.1672,0.023323536,100,50,15,0.85,2210.8624803400003,0.021073837077251217
